doculect	latitude	longitude	glottocode	family	concept	form	tokens
Xibe	43.5854	81.0034	xibe1242	Tungusic	BLOW (OF WIND)	filxi-	f i l x i
Xibe	43.5854	81.0034	xibe1242	Tungusic	BLOW (OF WIND)	udun_dɑ-	u d u n + d ɑ
Xibe	43.5854	81.0034	xibe1242	Tungusic	WOOD	mo	m o
Xibe	43.5854	81.0034	xibe1242	Tungusic	RUN	fɘxɕi-	f ɘ x ɕ i
Xibe	43.5854	81.0034	xibe1242	Tungusic	FALL	thuɣu-	tʰ u ɣ u
Xibe	43.5854	81.0034	xibe1242	Tungusic	EYE	jɑs	j ɑ s
Xibe	43.5854	81.0034	xibe1242	Tungusic	ASH	filiŋ	f i l i ŋ
Xibe	43.5854	81.0034	xibe1242	Tungusic	TAIL	untʂxin	u n ʈʂ x i n
Xibe	43.5854	81.0034	xibe1242	Tungusic	DOG	jonxun	j o n x u n
Xibe	43.5854	81.0034	xibe1242	Tungusic	CRY	soŋu-	s o ŋ u
Xibe	43.5854	81.0034	xibe1242	Tungusic	TIE	thoŋqu-	tʰ o ŋ q u
Xibe	43.5854	81.0034	xibe1242	Tungusic	SEE	sɑvɘ-	s ɑ v ɘ
Xibe	43.5854	81.0034	xibe1242	Tungusic	SWEET	ɑmthɘŋ	ɑ m tʰ ɘ ŋ
Xibe	43.5854	81.0034	xibe1242	Tungusic	ROPE	fɘthɑ	f ɘ tʰ ɑ
Xibe	43.5854	81.0034	xibe1242	Tungusic	SHADE	xɘlmɘn	x ɘ l m ɘ n
Xibe	43.5854	81.0034	xibe1242	Tungusic	BIRD	ʨitʂkhɘ	tɕ i ʈʂ kʰ ɘ
Xibe	43.5854	81.0034	xibe1242	Tungusic	SALT	dɑvsun	d ɑ v s u n
Xibe	43.5854	81.0034	xibe1242	Tungusic	SMALL	ɑʥig	ɑ dʑ i g
Xibe	43.5854	81.0034	xibe1242	Tungusic	WIDE	ontʂho	o n ʈʂ h o
Xibe	43.5854	81.0034	xibe1242	Tungusic	STAR	usxɑ	u s x ɑ
Xibe	43.5854	81.0034	xibe1242	Tungusic	IN	d	d
Xibe	43.5854	81.0034	xibe1242	Tungusic	HARD	mɑŋ	m ɑ ŋ
Xibe	43.5854	81.0034	xibe1242	Tungusic	GRIND	xudʐuru-	x u ɖʐ u r u
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	ONE	lásgè	l a s g e
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	HAIR	gā́zi	g aː z i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	NOSE	kíndṣā	k i n ɖʐ aː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	EYE	sim	s i m
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	EAR	súmō	s u m oː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	MOUTH	dṣī	ɖʐ iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	TOOTH	tè́mī	t e m iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	TONGUE	tè́lam	t e l a m
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	NECK	múdī	m u d iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	BREAST	tè́ṛam	t e ɽ a m
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	NAVEL	dā́būdi	d aː b uː d i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	UPPER LEG (THIGH)	dúnō	d u n oː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	KNEE	n·gúrun·gurám	n g u r u n g u r a m
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	SKIN	kā́digi	k aː d i g i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	BONE	sílā	s i l aː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	BLOOD	bū	b uː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	HOUSE	n·gím	n g i m
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	FIRE	kánu	k a n u
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	WATER	én·gi	e n g i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	FLESH OR MEAT	dā	d aː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	SALT	mánda	m a n d a
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	NIGHT	búnē	b u n eː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	RAIN (PRECIPITATION)	en·gí álābe	e n g i + a l aː b e
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	SMOKE (EXHAUST)	kandṣē	k a n ɖʐ eː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	SAND	dṣédi	ɖʐ e d i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	ROPE	dṣē	ɖʐ eː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	LEAF	dṣáwāra	ɖʐ a w aː r a
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	ROOT	kā́ri	k aː r i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	ROOT	góko	g o k o
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	EGG	n·gè́wèl	n g e w e l
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	BIRD	n·gúdō	n g u d oː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	FISH	bū́ni	b uː n i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	DOG	kè́rī	k e r iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	BIG	kúrā	k u r aː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	SMALL	lā́ṛè	l aː ɽ e
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	SMALL	ganá	g a n a
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	BLACK	dṣè́lam	ɖʐ e l a m
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	GOOD	ń·gala	ŋ g a l a
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	OLD	din	d i n
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	GO	wu sábdèṣki	w u + s a b d e ʂ k i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	GO	lẹ́ski	l e˞ s k i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	GO	lḗnèski	l eː n e s k i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	COME	wu isèski	w u + i s e s k i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	RUN	wu kásèski	w u + k a s e s k i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	LAUGH	wu yū́ruskī	w u + j uː r u s k iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	CRY	wu yī́rèskī	w u + j iː r e s k iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	FALL	wu yū́ruskī	w u + j uː r u s k iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	HEAR	wu páskī	w u + p a s k iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	HEAR	pā́nèski	p aː n e s k i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	SEE	wu rúskī	w u + r u s k iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	TAKE	wu n·góskī	w u + n g o s k iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	TAKE	n·gṓnèski	n g oː n e s k i
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	GIVE	wu ndṣískī	w u + n ɖʐ i s k iː
(Bọ́rnu) Múniō	13.557	10.701	mang1399	Saharan	YESTERDAY	bíska	b i s k a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	ONE	lásga	l a s g a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	HAIR	kúndalī	k u n d a l iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	NOSE	kè́nza	k e n z a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	EYE	dṣim	ɖʐ i m
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	EAR	tsúmō	t s u m oː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	MOUTH	kè́dṣī	k e ɖʐ iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	TOOTH	tè́mī	t e m iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	TONGUE	tálām	t a l aː m
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	NECK	dábū	d a b uː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	BREAST	táṛam	t a ɽ a m
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	NAVEL	dā́bu	d aː b u
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	UPPER LEG (THIGH)	dúnō	d u n oː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	KNEE	kā́run·gōm	k aː r u n g oː m
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	SKIN	kā́tīgu	k aː t iː g u
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	BONE	dṣíla	ɖʐ i l a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	BLOOD	bui	b u i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	HOUSE	pʿā́dō	p ʕ aː d oː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	HOUSE	nī́am	n iː a m
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	FIRE	kánu	k a n u
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	WATER	n·gī́	n g iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	FLESH OR MEAT	dā	d aː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	SALT	mánda	m a n d a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	NIGHT	búnīe	b u n iː e
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	RAIN (PRECIPITATION)	délāṛè	d e l aː ɽ e
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	SMOKE (EXHAUST)	kántsei	k a n t s e i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	SAND	tále	t a l e
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	ROPE	dṣī́e	ɖʐ iː e
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	LEAF	kā́lu	k aː l u
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	ROOT	kā́ri	k aː r i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	EGG	n·gè́bèl	n g e b e l
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	BIRD	n·gúdō	n g u d oː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	FISH	bū́ni	b uː n i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	DOG	kè́rī	k e r iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	BIG	kúra	k u r a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	SMALL	gána	g a n a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	BLACK	dṣélam	ɖʐ e l a m
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	GOOD	ń·gela	ŋ g e l a
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	OLD	keā́ri	k e aː r i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	GO	lḗngi	l eː ŋ i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	COME	ī́seski	iː s e s k i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	RUN	kásèski	k a s e s k i
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	LAUGH	yī́ruskī	j iː r u s k iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	CRY	yī́rèskī	j iː r e s k iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	FALL	yíruskī	j i r u s k iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	HEAR	pā́n·gī	p aː ŋ g iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	SEE	rúskī	r u s k iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	TAKE	gṓn·gī	g oː n g iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	GIVE	ndṣískī	n ɖʐ i s k iː
(Bọ́rnu) Kā́nèm	13.8749	14.8437	kane1243	Saharan	YESTERDAY	búsgā	b u s g aː
Beami	-6.14949	142.508	beam1240	Bosavi	I	na	n a
Beami	-6.14949	142.508	beam1240	Bosavi	EYE	si	s i
Beami	-6.14949	142.508	beam1240	Bosavi	NOSE	mi	m i
Beami	-6.14949	142.508	beam1240	Bosavi	EAR	kẽ	k ẽ
Beami	-6.14949	142.508	beam1240	Bosavi	TOOTH	pese	p e s e
Beami	-6.14949	142.508	beam1240	Bosavi	TONGUE	kɔnɛ̃su	k ɔ n ɛ̃ s u
Beami	-6.14949	142.508	beam1240	Bosavi	NECK	kaľugwa	k a ʎ u g w a
Beami	-6.14949	142.508	beam1240	Bosavi	MOUTH	læ:fi	l æː f i
Beami	-6.14949	142.508	beam1240	Bosavi	BREAST	tɔtɔ	t ɔ t ɔ
Beami	-6.14949	142.508	beam1240	Bosavi	KNEE	muguni	m u g u n i
Beami	-6.14949	142.508	beam1240	Bosavi	SKIN	kadɔfɔ	k a d ɔ f ɔ
Beami	-6.14949	142.508	beam1240	Bosavi	BLOOD	hæ:ľe	h æː ʎ e
Beami	-6.14949	142.508	beam1240	Bosavi	BONE	kasa	k a s a
Beami	-6.14949	142.508	beam1240	Bosavi	STAR	kasumuni	k a s u m u n i
Beami	-6.14949	142.508	beam1240	Bosavi	NIGHT	kasi	k a s i
Beami	-6.14949	142.508	beam1240	Bosavi	WATER	hãlɔ̃	h ã l ɔ̃
Beami	-6.14949	142.508	beam1240	Bosavi	FIRE	nalu	n a l u
Beami	-6.14949	142.508	beam1240	Bosavi	SMOKE (EXHAUST)	giha	g i h a
Beami	-6.14949	142.508	beam1240	Bosavi	ASH	dasubu	d a s u b u
Beami	-6.14949	142.508	beam1240	Bosavi	ROOT	tĩ:fi	t ĩː f i
Beami	-6.14949	142.508	beam1240	Bosavi	DOG	wæ:me	w æː m e
Beami	-6.14949	142.508	beam1240	Bosavi	TAIL	nagɔ	n a g ɔ
Beami	-6.14949	142.508	beam1240	Bosavi	BIRD	mæni	m æ n i
Beami	-6.14949	142.508	beam1240	Bosavi	EGG	ɔsɔ	ɔ s ɔ
Beami	-6.14949	142.508	beam1240	Bosavi	BIG	bɔgade	b ɔ g a d e
Beami	-6.14949	142.508	beam1240	Bosavi	SMALL	fɔrɔbɔnadi	f ɔ r ɔ b ɔ n a d i
Beami	-6.14949	142.508	beam1240	Bosavi	GOOD	tefeya	t e f e j a
Beami	-6.14949	142.508	beam1240	Bosavi	LONG	sada	s a d a
Beami	-6.14949	142.508	beam1240	Bosavi	RED	ɔbusi	ɔ b u s i
Beami	-6.14949	142.508	beam1240	Bosavi	NEW	gahebe	g a h e b e
Beami	-6.14949	142.508	beam1240	Bosavi	EAT	naha	n a h a
Beami	-6.14949	142.508	beam1240	Bosavi	STAND	wama	w a m a
Beami	-6.14949	142.508	beam1240	Bosavi	GIVE	ima	i m a
Beami	-6.14949	142.508	beam1240	Bosavi	SEE	p∿bama	b a m a
Beami	-6.14949	142.508	beam1240	Bosavi	HEAR	nabama	n a b a m a
Beami	-6.14949	142.508	beam1240	Bosavi	COME	misa	m i s a
Beami	-6.14949	142.508	beam1240	Bosavi	BITE	kasuma	k a s u m a
Beami	-6.14949	142.508	beam1240	Bosavi	NAME	diɔ	d i ɔ
Beami	-6.14949	142.508	beam1240	Bosavi	WING	hafugai	h a f u g a i
Beami	-6.14949	142.508	beam1240	Bosavi	WHO	nãwã	n ã w ã
Beami	-6.14949	142.508	beam1240	Bosavi	WHAT	adi	a d i
Beami	-6.14949	142.508	beam1240	Bosavi	LOUSE	imu	i m u
Beami	-6.14949	142.508	beam1240	Bosavi	ONE	afai	a f a i
Beami	-6.14949	142.508	beam1240	Bosavi	NOT	hame	h a m e
Beami	-6.14949	142.508	beam1240	Bosavi	LEAF	ľubi	ʎ u b i
Beami	-6.14949	142.508	beam1240	Bosavi	TONGUE	eri	e r i
Beami	-6.14949	142.508	beam1240	Bosavi	NECK	konomagi	k o n o m a g i
Beami	-6.14949	142.508	beam1240	Bosavi	SAND	soi	s o i
Beami	-6.14949	142.508	beam1240	Bosavi	NOSE	mi	m i
Beami	-6.14949	142.508	beam1240	Bosavi	MOUTH	magato	m a g a t o
Beami	-6.14949	142.508	beam1240	Bosavi	EAR	kẽ	k ẽ
Beami	-6.14949	142.508	beam1240	Bosavi	LEAF	rubi	r u b i
Beami	-6.14949	142.508	beam1240	Bosavi	WING	augia	a u g i a
Beami	-6.14949	142.508	beam1240	Bosavi	SKIN	kadofo	k a d o f o
Beami	-6.14949	142.508	beam1240	Bosavi	SMOKE (EXHAUST)	ginã	g i n ã
Beami	-6.14949	142.508	beam1240	Bosavi	WIND	fo	f o
Beami	-6.14949	142.508	beam1240	Bosavi	STAR	gasumuni	g a s u m u n i
Beami	-6.14949	142.508	beam1240	Bosavi	FIRE	daru	d a r u
Beami	-6.14949	142.508	beam1240	Bosavi	FIRE	daru	d a r u
Beami	-6.14949	142.508	beam1240	Bosavi	EAT	na	n a
Beami	-6.14949	142.508	beam1240	Bosavi	TOOTH	pẽsẽ	p ẽ s ẽ
Beami	-6.14949	142.508	beam1240	Bosavi	TIE	dɛgi	d ɛ g i
Beami	-6.14949	142.508	beam1240	Bosavi	NAME	diɔ̃	d i ɔ̃
Beami	-6.14949	142.508	beam1240	Bosavi	KNEE	muguni	m u g u n i
Beami	-6.14949	142.508	beam1240	Bosavi	LONG	sada	s a d a
Beami	-6.14949	142.508	beam1240	Bosavi	WATER	harõ	h a r õ
Beami	-6.14949	142.508	beam1240	Bosavi	BREAST	toto	t o t o
Beami	-6.14949	142.508	beam1240	Bosavi	SAY	sia	s i a
Beami	-6.14949	142.508	beam1240	Bosavi	FOOT OR LEG	emo	e m o
Beami	-6.14949	142.508	beam1240	Bosavi	BONE	koso	k o s o
Beami	-6.14949	142.508	beam1240	Bosavi	I	na	n a
Beami	-6.14949	142.508	beam1240	Bosavi	ASH	dasubu	d a s u b u
Beami	-6.14949	142.508	beam1240	Bosavi	SMOKE (EXHAUST)	dem	d e m
Beami	-6.14949	142.508	beam1240	Bosavi	FIRE	daru	d a r u
Beami	-6.14949	142.508	beam1240	Bosavi	DOG	we:me	w eː m e
Kasua	-6.64861	142.993	kasu1251	Bosavi	I	newa	n e w a
Kasua	-6.64861	142.993	kasu1251	Bosavi	THOU	newakiye	n e w a k i j e
Kasua	-6.64861	142.993	kasu1251	Bosavi	EYE	si	s i
Kasua	-6.64861	142.993	kasu1251	Bosavi	NOSE	mi	m i
Kasua	-6.64861	142.993	kasu1251	Bosavi	EAR	kenane	k e n a n e
Kasua	-6.64861	142.993	kasu1251	Bosavi	TOOTH	apa	a p a
Kasua	-6.64861	142.993	kasu1251	Bosavi	TONGUE	tepe	t e p e
Kasua	-6.64861	142.993	kasu1251	Bosavi	NECK	timoko	t i m o k o
Kasua	-6.64861	142.993	kasu1251	Bosavi	MOUTH	meapo	m e a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	BREAST	po	p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	KNEE	kuliau	k u l i a u
Kasua	-6.64861	142.993	kasu1251	Bosavi	SKIN	kapo	k a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	BLOOD	pepeta	p e p e t a
Kasua	-6.64861	142.993	kasu1251	Bosavi	BONE	ki	k i
Kasua	-6.64861	142.993	kasu1251	Bosavi	LIVER	hau	h a u
Kasua	-6.64861	142.993	kasu1251	Bosavi	STAR	samisara	s a m i s a r a
Kasua	-6.64861	142.993	kasu1251	Bosavi	NIGHT	nukurano	n u k u r a n o
Kasua	-6.64861	142.993	kasu1251	Bosavi	WATER	hano	h a n o
Kasua	-6.64861	142.993	kasu1251	Bosavi	SAND	iti_paiya	i t i + p a i j a
Kasua	-6.64861	142.993	kasu1251	Bosavi	FIRE	homatos	h o m a t o s
Kasua	-6.64861	142.993	kasu1251	Bosavi	SMOKE (EXHAUST)	omatoa	o m a t o a
Kasua	-6.64861	142.993	kasu1251	Bosavi	ASH	tamunu	t a m u n u
Kasua	-6.64861	142.993	kasu1251	Bosavi	ROOT	warofo	w a r o f o
Kasua	-6.64861	142.993	kasu1251	Bosavi	DOG	kasoro	k a s o r o
Kasua	-6.64861	142.993	kasu1251	Bosavi	TAIL	itiame	i t i a m e
Kasua	-6.64861	142.993	kasu1251	Bosavi	BIRD	anemae	a n e m a e
Kasua	-6.64861	142.993	kasu1251	Bosavi	EGG	natape	n a t a p e
Kasua	-6.64861	142.993	kasu1251	Bosavi	BIG	sosoro	s o s o r o
Kasua	-6.64861	142.993	kasu1251	Bosavi	SMALL	korotea	k o r o t e a
Kasua	-6.64861	142.993	kasu1251	Bosavi	GOOD	naporapo	n a p o r a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	LONG	senapo	s e n a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	RED	kene	k e n e
Kasua	-6.64861	142.993	kasu1251	Bosavi	NEW	hirikiye	h i r i k i j e
Kasua	-6.64861	142.993	kasu1251	Bosavi	EAT	kinatapo	k i n a t a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	DRINK	nakiye	n a k i j e
Kasua	-6.64861	142.993	kasu1251	Bosavi	STAND	erape	e r a p e
Kasua	-6.64861	142.993	kasu1251	Bosavi	GIVE	potatapo	p o t a t a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	SEE	inatapo	i n a t a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	HEAR	tatarakiye	t a t a r a k i j e
Kasua	-6.64861	142.993	kasu1251	Bosavi	COME	fai	f a i
Kasua	-6.64861	142.993	kasu1251	Bosavi	BITE	sanatapo	s a n a t a p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	WHO	yipo	j i p o
Kasua	-6.64861	142.993	kasu1251	Bosavi	WHAT	enana	e n a n a
Kasua	-6.64861	142.993	kasu1251	Bosavi	LOUSE	arupai	a r u p a i
Kasua	-6.64861	142.993	kasu1251	Bosavi	ONE	tekeape	t e k e a p e
Kasua	-6.64861	142.993	kasu1251	Bosavi	NOT	inamatina	i n a m a t i n a
Kasua	-6.64861	142.993	kasu1251	Bosavi	LEAF	ifaro	i f a r o
Kasua	-6.64861	142.993	kasu1251	Bosavi	I	nɛ	n ɛ
Kasua	-6.64861	142.993	kasu1251	Bosavi	EYE	si	s i
Kasua	-6.64861	142.993	kasu1251	Bosavi	NOSE	mĩ	m ĩ
Kasua	-6.64861	142.993	kasu1251	Bosavi	EAR	kinɛli	k i n ɛ l i
Kasua	-6.64861	142.993	kasu1251	Bosavi	TOOTH	apa	a p a
Kasua	-6.64861	142.993	kasu1251	Bosavi	TONGUE	tepɛ	t e p ɛ
Kasua	-6.64861	142.993	kasu1251	Bosavi	NECK	tomɔkɔ	t o m ɔ k ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	MOUTH	menbɔ	m e n b ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	BREAST	bɔ	b ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	KNEE	kuniyũn	k u n i j ũ n
Kasua	-6.64861	142.993	kasu1251	Bosavi	SKIN	kʌ:pɔ	k ʌː p ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	BLOOD	bebetʌ	b e b e t ʌ
Kasua	-6.64861	142.993	kasu1251	Bosavi	BONE	ki:	k iː
Kasua	-6.64861	142.993	kasu1251	Bosavi	STAR	yɛpisini	j ɛ p i s i n i
Kasua	-6.64861	142.993	kasu1251	Bosavi	NIGHT	nukruanɔ	n u k r u a n ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	WATER	hʌnɔ̃	h ʌ n ɔ̃
Kasua	-6.64861	142.993	kasu1251	Bosavi	FIRE	tei	t e i
Kasua	-6.64861	142.993	kasu1251	Bosavi	SMOKE (EXHAUST)	hɔmʌ_toʌ	h ɔ m ʌ + t o ʌ
Kasua	-6.64861	142.993	kasu1251	Bosavi	ASH	tepɔ	t e p ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	ROOT	warɔfɔ	w a r ɔ f ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	DOG	kʌsoro	k ʌ s o r o
Kasua	-6.64861	142.993	kasu1251	Bosavi	TAIL	itiame	i t i a m e
Kasua	-6.64861	142.993	kasu1251	Bosavi	BIRD	ɛnim	ɛ n i m
Kasua	-6.64861	142.993	kasu1251	Bosavi	EGG	ufu	u f u
Kasua	-6.64861	142.993	kasu1251	Bosavi	BIG	sosoľo	s o s o ʎ o
Kasua	-6.64861	142.993	kasu1251	Bosavi	SMALL	kɔrɔtea	k ɔ r ɔ t e a
Kasua	-6.64861	142.993	kasu1251	Bosavi	GOOD	nʌpɔľɔ	n ʌ p ɔ ʎ ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	LONG	senʌtɔľɔ	s e n ʌ t ɔ ʎ ɔ
Kasua	-6.64861	142.993	kasu1251	Bosavi	RED	kenɛ	k e n ɛ
Kasua	-6.64861	142.993	kasu1251	Bosavi	NEW	hiľi	h i ʎ i
Kasua	-6.64861	142.993	kasu1251	Bosavi	EAT	mɛnẽ	m ɛ n ẽ
Kasua	-6.64861	142.993	kasu1251	Bosavi	STAND	erape	e r a p e
Kasua	-6.64861	142.993	kasu1251	Bosavi	GIVE	nemʌ	n e m ʌ
Kasua	-6.64861	142.993	kasu1251	Bosavi	SEE	bɔbʌ	b ɔ b ʌ
Kasua	-6.64861	142.993	kasu1251	Bosavi	HEAR	tʌtʌǥeye	t ʌ t ʌ g e j e
Kasua	-6.64861	142.993	kasu1251	Bosavi	COME	minɛ	m i n ɛ
Kasua	-6.64861	142.993	kasu1251	Bosavi	BITE	meni	m e n i
Kasua	-6.64861	142.993	kasu1251	Bosavi	NAME	unũ	u n ũ
Kasua	-6.64861	142.993	kasu1251	Bosavi	WING	phɔu	p h ɔ u
Kasua	-6.64861	142.993	kasu1251	Bosavi	WHO	ebʌ_ibe	e b ʌ + i b e
Kasua	-6.64861	142.993	kasu1251	Bosavi	WHAT	enana	e n a n a
Kasua	-6.64861	142.993	kasu1251	Bosavi	LOUSE	pfɛi	p f ɛ i
Kasua	-6.64861	142.993	kasu1251	Bosavi	ONE	semeti	s e m e t i
Kasua	-6.64861	142.993	kasu1251	Bosavi	NOT	ɛdɛ	ɛ d ɛ
