doculect	latitude	longitude	glottocode	family	concept	form	tokens
Evenki	65.75	105.3	even1259	Tungusic	BITTER	iːdariːpt͡ʃu	iː d a r iː p tʃ u
Evenki	65.75	105.3	even1259	Tungusic	BLACK	koŋnorin	k o ŋ n o r i n
Evenki	65.75	105.3	even1259	Tungusic	RED	xoːlbama	x oː l b a m a
Evenki	65.75	105.3	even1259	Tungusic	GOOD	aja	a j a
Evenki	65.75	105.3	even1259	Tungusic	OLD	xolokto	x o l o k t o
Evenki	65.75	105.3	even1259	Tungusic	NEW	oːmakta	oː m a k t a
Evenki	65.75	105.3	even1259	Tungusic	FAR	ɡoro	g o r o
Evenki	65.75	105.3	even1259	Tungusic	YESTERDAY	tinəwə	t i n ə w ə
Evenki	65.75	105.3	even1259	Tungusic	NOT	əmiː	ə m iː
Evenki	65.75	105.3	even1259	Tungusic	NOT	əsin..._bisiː	ə s i n + b i s iː
Evenki	65.75	105.3	even1259	Tungusic	THIS	tar	t a r
Evenki	65.75	105.3	even1259	Tungusic	THIS	ər	ə r
Evenki	65.75	105.3	even1259	Tungusic	I	bi	b i
Evenki	65.75	105.3	even1259	Tungusic	THOU	si	s i
Evenki	65.75	105.3	even1259	Tungusic	WHAT	əːkun	əː k u n
Evenki	65.75	105.3	even1259	Tungusic	WHO	əːkun	əː k u n
Evenki	65.75	105.3	even1259	Tungusic	ONE	umuːn	u m uː n
Evenki	65.75	105.3	even1259	Tungusic	ONE	umuːkəːn	u m uː k əː n
Evenki	65.75	105.3	even1259	Tungusic	STAND	ilitt͡ʃamiː	i l i t tʃ a m iː
Evenki	65.75	105.3	even1259	Tungusic	BLOW (OF WIND)	xuβd͡ʒamiː	x u β dʒ a m iː
Evenki	65.75	105.3	even1259	Tungusic	BLOW (OF WIND)	ədind͡ʒəmiː	ə d i n dʒ ə m iː
Evenki	65.75	105.3	even1259	Tungusic	FALL	burud͡ʒəmiː	b u r u dʒ ə m iː
Evenki	65.75	105.3	even1259	Tungusic	BURNING	d͡ʒəɡdəd͡ʒəmiː	dʒ ə g d ə dʒ ə m iː
Evenki	65.75	105.3	even1259	Tungusic	DRINK	umd͡ʒamiː	u m dʒ a m iː
Evenki	65.75	105.3	even1259	Tungusic	EAT	d͡ʒəβd͡ʒəmiː	dʒ ə β dʒ ə m iː
Evenki	65.75	105.3	even1259	Tungusic	RUN	tuksad͡ʒami	t u k s a dʒ a m i
Evenki	65.75	105.3	even1259	Tungusic	RUN	tuksaktad͡ʒamiː	t u k s a k t a dʒ a m iː
Evenki	65.75	105.3	even1259	Tungusic	GO	ŋənəd͡ʒəmiː	ŋ ə n ə dʒ ə m iː
Evenki	65.75	105.3	even1259	Tungusic	COME	əməmiː	ə m ə m iː
Evenki	65.75	105.3	even1259	Tungusic	LAUGH	iɲəktəd͡ʒəmiː	i ɲ ə k t ə dʒ ə m iː
Evenki	65.75	105.3	even1259	Tungusic	CRY	soŋod͡ʒomiː	s o ŋ o dʒ o m iː
Evenki	65.75	105.3	even1259	Tungusic	SEE	it͡ʃəd͡ʒəmi	i tʃ ə dʒ ə m i
Evenki	65.75	105.3	even1259	Tungusic	HEAR	doːldiːd͡ʒamiː	d oː l d iː dʒ a m iː
Evenki	65.75	105.3	even1259	Tungusic	BITE	kikt͡ʃamiː	k i k tʃ a m iː
Evenki	65.75	105.3	even1259	Tungusic	TIE	tummiː	t u m m iː
Evenki	65.75	105.3	even1259	Tungusic	CARRY	ŋənəβd͡ʒəmiː	ŋ ə n ə β dʒ ə m iː
Evenki	65.75	105.3	even1259	Tungusic	TAKE	ɡami	g a m i
Evenki	65.75	105.3	even1259	Tungusic	GIVE	buːmiː	b uː m iː
Evenki	65.75	105.3	even1259	Tungusic	SAY	ɡunmiː	g u n m iː
Manchu	47.31	126.56	manc1252	Tungusic	EYE	jasa	j a s a
Manchu	47.31	126.56	manc1252	Tungusic	EAR	ʃan	ʃ a n
Manchu	47.31	126.56	manc1252	Tungusic	NOSE	ɔfɔrɔ	ɔ f ɔ r ɔ
Manchu	47.31	126.56	manc1252	Tungusic	MOUTH	aŋka	a ŋ k a
Manchu	47.31	126.56	manc1252	Tungusic	TOOTH	wɤixɤ	w ɤ i x ɤ
Manchu	47.31	126.56	manc1252	Tungusic	TONGUE	ilɤŋku	i l ɤ ŋ k u
Manchu	47.31	126.56	manc1252	Tungusic	HAIR	funijɤxɤ	f u n i j ɤ x ɤ
Manchu	47.31	126.56	manc1252	Tungusic	NECK	mɤifɤn	m ɤ i f ɤ n
Manchu	47.31	126.56	manc1252	Tungusic	NECK	mɔŋkɔn	m ɔ ŋ k ɔ n
Manchu	47.31	126.56	manc1252	Tungusic	BACK	fisa	f i s a
Manchu	47.31	126.56	manc1252	Tungusic	BACK	sɤirɤ	s ɤ i r ɤ
Manchu	47.31	126.56	manc1252	Tungusic	NAVEL	t͡ʃuŋkuru	tʃ u ŋ k u r u
Manchu	47.31	126.56	manc1252	Tungusic	BREAST	tʰuŋkɤn	tʰ u ŋ k ɤ n
Manchu	47.31	126.56	manc1252	Tungusic	BREAST	xɤfɤlijɤn	x ɤ f ɤ l i j ɤ n
Manchu	47.31	126.56	manc1252	Tungusic	KNEE	tʰɔpkija	tʰ ɔ p k i j a
Manchu	47.31	126.56	manc1252	Tungusic	UPPER LEG (THIGH)	sukʰsaxa	s u kʰ s a x a
Manchu	47.31	126.56	manc1252	Tungusic	SKIN	sukʰʊ	s u kʰ ʊ
Manchu	47.31	126.56	manc1252	Tungusic	SKIN	nɔtʰxɔ	n ɔ tʰ x ɔ
Manchu	47.31	126.56	manc1252	Tungusic	BLOOD	sɤŋki	s ɤ ŋ k i
Manchu	47.31	126.56	manc1252	Tungusic	BONE	xaixan	x a i x a n
Manchu	47.31	126.56	manc1252	Tungusic	BONE	kiraŋki	k i r a ŋ k i
Manchu	47.31	126.56	manc1252	Tungusic	LIVER	faxʊn	f a x ʊ n
Manchu	47.31	126.56	manc1252	Tungusic	STAR	usixa	u s i x a
Manchu	47.31	126.56	manc1252	Tungusic	WIND	ɤtun	ɤ t u n
Manchu	47.31	126.56	manc1252	Tungusic	WATER	mukʰɤ	m u kʰ ɤ
Manchu	47.31	126.56	manc1252	Tungusic	EARTH (SOIL)	na	n a
Manchu	47.31	126.56	manc1252	Tungusic	EARTH (SOIL)	pɔixɔn	p ɔ i x ɔ n
Manchu	47.31	126.56	manc1252	Tungusic	SMOKE (EXHAUST)	ɔmimpi	ɔ m i m p i
Manchu	47.31	126.56	manc1252	Tungusic	FIRE	tʰuwa	tʰ u w a
Manchu	47.31	126.56	manc1252	Tungusic	SHADE	xɤlmɤn	x ɤ l m ɤ n
Manchu	47.31	126.56	manc1252	Tungusic	RAIN (PRECIPITATION)	aka	a k a
Manchu	47.31	126.56	manc1252	Tungusic	ROOT	ta	t a
Manchu	47.31	126.56	manc1252	Tungusic	ROOT	fulɤxɤ	f u l ɤ x ɤ
Manchu	47.31	126.56	manc1252	Tungusic	LEAF	aptaxa	a p t a x a
Manchu	47.31	126.56	manc1252	Tungusic	HORN (ANATOMY)	lapa	l a p a
Manchu	47.31	126.56	manc1252	Tungusic	HORN (ANATOMY)	pulɤri	p u l ɤ r i
Manchu	47.31	126.56	manc1252	Tungusic	WING	asxa	a s x a
Manchu	47.31	126.56	manc1252	Tungusic	TAIL	unt͡ʃɤxɤn	u n tʃ ɤ x ɤ n
Manchu	47.31	126.56	manc1252	Tungusic	EGG	usɤ	u s ɤ
Manchu	47.31	126.56	manc1252	Tungusic	EGG	umxan	u m x a n
Manchu	47.31	126.56	manc1252	Tungusic	DOG	intaxʊn	i n t a x ʊ n
Manchu	47.31	126.56	manc1252	Tungusic	BIRD	t͡ʃɤt͡ʃikʰɤ	tʃ ɤ tʃ i kʰ ɤ
Manchu	47.31	126.56	manc1252	Tungusic	FISH	nimaxa	n i m a x a
Manchu	47.31	126.56	manc1252	Tungusic	ANT	jɤruxuwɤ	j ɤ r u x u w ɤ
Manchu	47.31	126.56	manc1252	Tungusic	LOUSE	t͡ʃixɤ	tʃ i x ɤ
Manchu	47.31	126.56	manc1252	Tungusic	FLY (INSECT)	tɤrxuwɤ	t ɤ r x u w ɤ
Manchu	47.31	126.56	manc1252	Tungusic	ASH	furanaxa	f u r a n a x a
Manchu	47.31	126.56	manc1252	Tungusic	SAND	jɔŋkan	j ɔ ŋ k a n
Manchu	47.31	126.56	manc1252	Tungusic	NAME	kɤpu	k ɤ p u
Manchu	47.31	126.56	manc1252	Tungusic	WOOD	mɔɔ	m ɔ ɔ
Manchu	47.31	126.56	manc1252	Tungusic	HOUSE	pɔɔ	p ɔ ɔ
Manchu	47.31	126.56	manc1252	Tungusic	HOUSE	ʊlɤn	ʊ l ɤ n
Manchu	47.31	126.56	manc1252	Tungusic	HOUSE	kurun	k u r u n
Manchu	47.31	126.56	manc1252	Tungusic	SALT	tapsun	t a p s u n
Manchu	47.31	126.56	manc1252	Tungusic	NIGHT	tɔpɔn	t ɔ p ɔ n
Manchu	47.31	126.56	manc1252	Tungusic	NIGHT	tɔpɔri	t ɔ p ɔ r i
Manchu	47.31	126.56	manc1252	Tungusic	BIG	ampa	a m p a
Manchu	47.31	126.56	manc1252	Tungusic	SMALL	ad͡ʒikɤ	a dʒ i k ɤ
Manchu	47.31	126.56	manc1252	Tungusic	LONG	kɔlmin	k ɔ l m i n
Manchu	47.31	126.56	manc1252	Tungusic	WIDE	lɤli	l ɤ l i
Manchu	47.31	126.56	manc1252	Tungusic	THICK	lukʰu	l u kʰ u
Manchu	47.31	126.56	manc1252	Tungusic	THICK	tʰumin	tʰ u m i n
Manchu	47.31	126.56	manc1252	Tungusic	THICK	d͡ʒiramin	dʒ i r a m i n
Manchu	47.31	126.56	manc1252	Tungusic	HARD	jakʰ_sɤmɤ	j a kʰ + s ɤ m ɤ
Manchu	47.31	126.56	manc1252	Tungusic	HARD	t͡ʃaŋ_sɤmɤ	tʃ a ŋ + s ɤ m ɤ
Manchu	47.31	126.56	manc1252	Tungusic	HEAVY	lad͡ʒu	l a dʒ u
Manchu	47.31	126.56	manc1252	Tungusic	HEAVY	lɤtʰɤ_latʰa	l ɤ tʰ ɤ + l a tʰ a
Manchu	47.31	126.56	manc1252	Tungusic	SWEET	d͡ʒant͡ʃuxʊn	dʒ a n tʃ u x ʊ n
Manchu	47.31	126.56	manc1252	Tungusic	BITTER	kɔsixɔn	k ɔ s i x ɔ n
Manchu	47.31	126.56	manc1252	Tungusic	BLACK	saxalijan	s a x a l i j a n
Manchu	47.31	126.56	manc1252	Tungusic	RED	fulkijan	f u l k i j a n
Manchu	47.31	126.56	manc1252	Tungusic	GOOD	sain	s a i n
Manchu	47.31	126.56	manc1252	Tungusic	GOOD	saintʰu	s a i n tʰ u
Manchu	47.31	126.56	manc1252	Tungusic	OLD	fɤ	f ɤ
Manchu	47.31	126.56	manc1252	Tungusic	OLD	sakʰta	s a kʰ t a
Manchu	47.31	126.56	manc1252	Tungusic	NEW	arta	a r t a
Manchu	47.31	126.56	manc1252	Tungusic	NEW	kʰiʃan	kʰ i ʃ a n
Manchu	47.31	126.56	manc1252	Tungusic	NEW	sɔniŋka	s ɔ n i ŋ k a
Manchu	47.31	126.56	manc1252	Tungusic	FAR	tujɤn	t u j ɤ n
Manchu	47.31	126.56	manc1252	Tungusic	YESTERDAY	sikʰsɤ	s i kʰ s ɤ
Manchu	47.31	126.56	manc1252	Tungusic	NOT	wakʰa	w a kʰ a
Manchu	47.31	126.56	manc1252	Tungusic	THIS	upa	u p a
Manchu	47.31	126.56	manc1252	Tungusic	I	pi	p i
Manchu	47.31	126.56	manc1252	Tungusic	THOU	si	s i
Manchu	47.31	126.56	manc1252	Tungusic	WHAT	ai	a i
Manchu	47.31	126.56	manc1252	Tungusic	WHO	wɤ	w ɤ
Manchu	47.31	126.56	manc1252	Tungusic	ONE	ɤmu	ɤ m u
Manchu	47.31	126.56	manc1252	Tungusic	STAND	ilimpi	i l i m p i
Manchu	47.31	126.56	manc1252	Tungusic	BLOW (OF WIND)	tɤjɤmpi	t ɤ j ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	FALL	tʰuxɤmpi	tʰ u x ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	BURNING	tampi	t a m p i
Manchu	47.31	126.56	manc1252	Tungusic	BURNING	tɤkʰd͡ʒimpi	t ɤ kʰ dʒ i m p i
Manchu	47.31	126.56	manc1252	Tungusic	BURNING	xalampi	x a l a m p i
Manchu	47.31	126.56	manc1252	Tungusic	DRINK	ɔmimpi	ɔ m i m p i
Manchu	47.31	126.56	manc1252	Tungusic	EAT	d͡ʒɤmpi	dʒ ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	EAT	puta_d͡ʒɤmpi	p u t a + dʒ ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	RUN	surtʰɤmpi	s u r tʰ ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	GO	japumpi	j a p u m p i
Manchu	47.31	126.56	manc1252	Tungusic	COME	d͡ʒimpi	dʒ i m p i
Manchu	47.31	126.56	manc1252	Tungusic	COME	paxampi	p a x a m p i
Manchu	47.31	126.56	manc1252	Tungusic	LAUGH	ind͡ʒɤmpi	i n dʒ ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	CRY	sɔŋkɔmpi	s ɔ ŋ k ɔ m p i
Manchu	47.31	126.56	manc1252	Tungusic	SEE	ʃampi	ʃ a m p i
Manchu	47.31	126.56	manc1252	Tungusic	SEE	sapumpi	s a p u m p i
Manchu	47.31	126.56	manc1252	Tungusic	SEE	tʰuwaʃampi	tʰ u w a ʃ a m p i
Manchu	47.31	126.56	manc1252	Tungusic	HEAR	tɔnd͡ʒimpi	t ɔ n dʒ i m p i
Manchu	47.31	126.56	manc1252	Tungusic	BITE	ʃufampi	ʃ u f a m p i
Manchu	47.31	126.56	manc1252	Tungusic	TIE	xutʰxumpi	x u tʰ x u m p i
Manchu	47.31	126.56	manc1252	Tungusic	TIE	fulmijɤmpi	f u l m i j ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	CARRY	tʰukʰijɤmpi	tʰ u kʰ i j ɤ m p i
Manchu	47.31	126.56	manc1252	Tungusic	TAKE	ɔmimpi	ɔ m i m p i
Manchu	47.31	126.56	manc1252	Tungusic	TAKE	kamampi	k a m a m p i
Manchu	47.31	126.56	manc1252	Tungusic	GIVE	pumpi	p u m p i
Manchu	47.31	126.56	manc1252	Tungusic	SAY	xɤntumpi	x ɤ n t u m p i
Nanai	48.43	134.8	nana1257	Tungusic	EYE	nazal	n a z a l
Nanai	48.43	134.8	nana1257	Tungusic	EAR	si͡ãn	s iã n
Nanai	48.43	134.8	nana1257	Tungusic	NOSE	ɔpɔrɔ	ɔ p ɔ r ɔ
Nanai	48.43	134.8	nana1257	Tungusic	MOUTH	aŋma	a ŋ m a
Nanai	48.43	134.8	nana1257	Tungusic	TOOTH	xuktə	x u k t ə
Nanai	48.43	134.8	nana1257	Tungusic	TONGUE	siŋmu	s i ŋ m u
Nanai	48.43	134.8	nana1257	Tungusic	HAIR	nuktə	n u k t ə
Nanai	48.43	134.8	nana1257	Tungusic	NECK	mɔŋɡɔ̃n	m ɔ ŋ g ɔ̃ n
Nanai	48.43	134.8	nana1257	Tungusic	BACK	darama	d a r a m a
Nanai	48.43	134.8	nana1257	Tungusic	KNEE	pəjŋə̃n	p ə j ŋ ə̃ n
Nanai	48.43	134.8	nana1257	Tungusic	UPPER LEG (THIGH)	talpi	t a l p i
Nanai	48.43	134.8	nana1257	Tungusic	SKIN	xərəktə	x ə r ə k t ə
Nanai	48.43	134.8	nana1257	Tungusic	BLOOD	səksə	s ə k s ə
Nanai	48.43	134.8	nana1257	Tungusic	BONE	ɡirmaksa	g i r m a k s a
Nanai	48.43	134.8	nana1257	Tungusic	LIVER	pa	p a
Nanai	48.43	134.8	nana1257	Tungusic	STAR	xɔzikta	x ɔ z i k t a
Nanai	48.43	134.8	nana1257	Tungusic	WIND	xədũn	x ə d ũ n
Nanai	48.43	134.8	nana1257	Tungusic	WATER	muə	m u ə
Nanai	48.43	134.8	nana1257	Tungusic	EARTH (SOIL)	tɔɣala	t ɔ ɣ a l a
Nanai	48.43	134.8	nana1257	Tungusic	SMOKE (EXHAUST)	saŋnʲãn	s a ŋ nʲ ã n
Nanai	48.43	134.8	nana1257	Tungusic	FIRE	tawa	t a w a
Nanai	48.43	134.8	nana1257	Tungusic	SHADE	siŋmũːn	s i ŋ m ũː n
Nanai	48.43	134.8	nana1257	Tungusic	RAIN (PRECIPITATION)	tuɡdə	t u g d ə
Nanai	48.43	134.8	nana1257	Tungusic	ROOT	təɣə	t ə ɣ ə
Nanai	48.43	134.8	nana1257	Tungusic	LEAF	xabdata	x a b d a t a
Nanai	48.43	134.8	nana1257	Tungusic	HORN (ANATOMY)	xujə	x u j ə
Nanai	48.43	134.8	nana1257	Tungusic	WING	xazar	x a z a r
Nanai	48.43	134.8	nana1257	Tungusic	TAIL	xujɡu	x u j g u
Nanai	48.43	134.8	nana1257	Tungusic	EGG	ɔmɔkta	ɔ m ɔ k t a
Nanai	48.43	134.8	nana1257	Tungusic	DOG	i̟nda	i̟ n d a
Nanai	48.43	134.8	nana1257	Tungusic	BIRD	ɡaza	g a z a
Nanai	48.43	134.8	nana1257	Tungusic	FISH	sɔɡdata	s ɔ g d a t a
Nanai	48.43	134.8	nana1257	Tungusic	ANT	si̟luktə	s i̟ l u k t ə
Nanai	48.43	134.8	nana1257	Tungusic	FLY (INSECT)	di̟luəktə	d i̟ l u ə k t ə
Nanai	48.43	134.8	nana1257	Tungusic	ASH	xɔrɔmsa	x ɔ r ɔ m s a
Nanai	48.43	134.8	nana1257	Tungusic	SAND	sijãn	s i j ã n
Nanai	48.43	134.8	nana1257	Tungusic	NAME	ɡərbu	g ə r b u
Nanai	48.43	134.8	nana1257	Tungusic	WOOD	mɔː	m ɔː
Nanai	48.43	134.8	nana1257	Tungusic	HOUSE	dʲɔː	dʲ ɔː
Nanai	48.43	134.8	nana1257	Tungusic	SALT	da͡ɔzɔ̃n	d aɔ z ɔ̃ n
Nanai	48.43	134.8	nana1257	Tungusic	NIGHT	dɔlbɔ	d ɔ l b ɔ
Nanai	48.43	134.8	nana1257	Tungusic	BIG	daːi	d aː i
Nanai	48.43	134.8	nana1257	Tungusic	SMALL	nuːt͡ʃi	n uː tʃ i
Nanai	48.43	134.8	nana1257	Tungusic	LONG	ŋɔni̟mi	ŋ ɔ n i̟ m i
Nanai	48.43	134.8	nana1257	Tungusic	WIDE	darami	d a r a m i
Nanai	48.43	134.8	nana1257	Tungusic	THICK	dirami	d i r a m i
Nanai	48.43	134.8	nana1257	Tungusic	HARD	dəŋ-dəŋ_biː	d ə ŋ d ə ŋ + b iː
Nanai	48.43	134.8	nana1257	Tungusic	HARD	kɔax-kɔax_biː	k ɔ a x k ɔ a x + b iː
Nanai	48.43	134.8	nana1257	Tungusic	HEAVY	xujɡə	x u j g ə
Nanai	48.43	134.8	nana1257	Tungusic	SWEET	amtaziː	a m t a z iː
Nanai	48.43	134.8	nana1257	Tungusic	BITTER	ɡɔt͡ʃɪziː	g ɔ tʃ ɪ z iː
Nanai	48.43	134.8	nana1257	Tungusic	BLACK	saɣarĩ̟n	s a ɣ a r ĩ̟ n
Nanai	48.43	134.8	nana1257	Tungusic	RED	səːɡdʲə̃n	s əː g dʲ ə̃ n
Nanai	48.43	134.8	nana1257	Tungusic	GOOD	ulə̃ːn	u l ə̃ː n
Nanai	48.43	134.8	nana1257	Tungusic	OLD	ɡɔrɔpt͡ʃi	g ɔ r ɔ p tʃ i
Nanai	48.43	134.8	nana1257	Tungusic	NEW	sikũːn	s i k ũː n
Nanai	48.43	134.8	nana1257	Tungusic	FAR	ɡɔrɔ	g ɔ r ɔ
Nanai	48.43	134.8	nana1257	Tungusic	YESTERDAY	t͡ʃɪzəːni͡ə	tʃ ɪ z əː n iə
Nanai	48.43	134.8	nana1257	Tungusic	NOT	əm	ə m
Nanai	48.43	134.8	nana1257	Tungusic	THIS	əj	ə j
Nanai	48.43	134.8	nana1257	Tungusic	I	miː	m iː
Nanai	48.43	134.8	nana1257	Tungusic	THOU	siː	s iː
Nanai	48.43	134.8	nana1257	Tungusic	WHAT	xaj	x a j
Nanai	48.43	134.8	nana1257	Tungusic	WHO	uj	u j
Nanai	48.43	134.8	nana1257	Tungusic	WHO	xaj	x a j
Nanai	48.43	134.8	nana1257	Tungusic	ONE	əmũn	ə m ũ n
Nanai	48.43	134.8	nana1257	Tungusic	STAND	ilɪzi͡ɔri	i l ɪ z iɔ r i
Nanai	48.43	134.8	nana1257	Tungusic	BLOW (OF WIND)	xəduŋki̟ːni	x ə d u ŋ k i̟ː n i
Nanai	48.43	134.8	nana1257	Tungusic	FALL	tuːwuri	t uː w u r i
Nanai	48.43	134.8	nana1257	Tungusic	BURNING	dʲəɡdəuri	dʲ ə g d ə u r i
Nanai	48.43	134.8	nana1257	Tungusic	DRINK	ɔmi͡ɔri	ɔ m iɔ r i
Nanai	48.43	134.8	nana1257	Tungusic	EAT	si͡a͡ɔri	s i a ɔ r i
Nanai	48.43	134.8	nana1257	Tungusic	EAT	dʲəpuːri	dʲ ə p uː r i
Nanai	48.43	134.8	nana1257	Tungusic	RUN	paɡdi͡at͡ʃi͡ɔri	p a g d ia tʃ iɔ r i
Nanai	48.43	134.8	nana1257	Tungusic	GO	pulsi͡uri	p u l s iu r i
Nanai	48.43	134.8	nana1257	Tungusic	COME	di͡uri	d iu r i
Nanai	48.43	134.8	nana1257	Tungusic	LAUGH	i̟nəktəuri	i̟ n ə k t ə u r i
Nanai	48.43	134.8	nana1257	Tungusic	CRY	sɔŋɡɔːri	s ɔ ŋ g ɔː r i
Nanai	48.43	134.8	nana1257	Tungusic	SEE	ɪt͡ʃəuri	ɪ tʃ ə u r i
Nanai	48.43	134.8	nana1257	Tungusic	HEAR	dɔːldi͡ɔri	d ɔː l d iɔ r i
Nanai	48.43	134.8	nana1257	Tungusic	BITE	səkpət͡ʃi͡uri	s ə k p ə tʃ iu r i
Nanai	48.43	134.8	nana1257	Tungusic	TIE	xuəlbi͡uri	x u ə l b iu r i
Nanai	48.43	134.8	nana1257	Tungusic	CARRY	ɔlbi̟mbɔri	ɔ l b i̟ m b ɔ r i
Nanai	48.43	134.8	nana1257	Tungusic	TAKE	dʲapa͡ɔri	dʲ a p aɔ r i
Nanai	48.43	134.8	nana1257	Tungusic	GIVE	buːwuri	b uː w u r i
Nanai	48.43	134.8	nana1257	Tungusic	SAY	umburi	u m b u r i
Kanembu	13.8749	14.8437	kane1243	Saharan	ONE	láku	l a k u
Kanembu	13.8749	14.8437	kane1243	Saharan	HAIR	kándūli	k a n d uː l i
Kanembu	13.8749	14.8437	kane1243	Saharan	NOSE	kíndṣa	k i n ɖʐ a
Kanembu	13.8749	14.8437	kane1243	Saharan	EYE	sim	s i m
Kanembu	13.8749	14.8437	kane1243	Saharan	EAR	súmō	s u m oː
Kanembu	13.8749	14.8437	kane1243	Saharan	MOUTH	dṣī	ɖʐ iː
Kanembu	13.8749	14.8437	kane1243	Saharan	TOOTH	tè́mī	t e m iː
Kanembu	13.8749	14.8437	kane1243	Saharan	TONGUE	tè́lam	t e l a m
Kanembu	13.8749	14.8437	kane1243	Saharan	NECK	mū́di	m uː d i
Kanembu	13.8749	14.8437	kane1243	Saharan	BREAST	tè́gam	t e g a m
Kanembu	13.8749	14.8437	kane1243	Saharan	NAVEL	dā́bu	d aː b u
Kanembu	13.8749	14.8437	kane1243	Saharan	UPPER LEG (THIGH)	dúnō	d u n oː
Kanembu	13.8749	14.8437	kane1243	Saharan	KNEE	n·gúrun·gurún·	n g u r u n g u r u n
Kanembu	13.8749	14.8437	kane1243	Saharan	SKIN	tè́gu	t e g u
Kanembu	13.8749	14.8437	kane1243	Saharan	BONE	sílā	s i l aː
Kanembu	13.8749	14.8437	kane1243	Saharan	BLOOD	bū	b uː
Kanembu	13.8749	14.8437	kane1243	Saharan	HOUSE	n·gím	n g i m
Kanembu	13.8749	14.8437	kane1243	Saharan	FIRE	kánu	k a n u
Kanembu	13.8749	14.8437	kane1243	Saharan	WATER	ń·gī	ŋ g iː
Kanembu	13.8749	14.8437	kane1243	Saharan	FLESH OR MEAT	dā	d aː
Kanembu	13.8749	14.8437	kane1243	Saharan	SALT	mánda	m a n d a
Kanembu	13.8749	14.8437	kane1243	Saharan	NIGHT	bū́nē	b uː n eː
Kanembu	13.8749	14.8437	kane1243	Saharan	RAIN (PRECIPITATION)	dèlāṛu	d e l aː ɽ u
Kanembu	13.8749	14.8437	kane1243	Saharan	SMOKE (EXHAUST)	kándṣē	k a n ɖʐ eː
Kanembu	13.8749	14.8437	kane1243	Saharan	SAND	kayā́sa	k a j aː s a
Kanembu	13.8749	14.8437	kane1243	Saharan	ROPE	dṣē	ɖʐ eː
Kanembu	13.8749	14.8437	kane1243	Saharan	LEAF	kā́lu	k aː l u
Kanembu	13.8749	14.8437	kane1243	Saharan	LEAF	dṣáwāra	ɖʐ a w aː r a
Kanembu	13.8749	14.8437	kane1243	Saharan	ROOT	kā́ri	k aː r i
Kanembu	13.8749	14.8437	kane1243	Saharan	EGG	n·gè́wèl	n g e w e l
Kanembu	13.8749	14.8437	kane1243	Saharan	BIRD	n·gúdō	n g u d oː
Kanembu	13.8749	14.8437	kane1243	Saharan	FISH	bū́ni	b uː n i
Kanembu	13.8749	14.8437	kane1243	Saharan	DOG	kè́rī	k e r iː
Kanembu	13.8749	14.8437	kane1243	Saharan	BIG	kúrā	k u r aː
Kanembu	13.8749	14.8437	kane1243	Saharan	SMALL	ganá	g a n a
Kanembu	13.8749	14.8437	kane1243	Saharan	BLACK	dṣè́lam	ɖʐ e l a m
Kanembu	13.8749	14.8437	kane1243	Saharan	GOOD	ń·gala	ŋ g a l a
Kanembu	13.8749	14.8437	kane1243	Saharan	OLD	din	d i n
Kanembu	13.8749	14.8437	kane1243	Saharan	GO	u ábdèski	u + a b d e s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	GO	lḗnèski	l eː n e s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	COME	u ī́sèski	u + iː s e s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	RUN	u kásèski	u + k a s e s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	LAUGH	u yū́rèski	u + j uː r e s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	CRY	u ī́rèski	u + iː r e s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	FALL	u yūrúski	u + j uː r u s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	HEAR	u pā́n·gi	u + p aː ŋ g i
Kanembu	13.8749	14.8437	kane1243	Saharan	SEE	u rúski	u + r u s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	TAKE	u n·gōski	u + n g oː s k i
Kanembu	13.8749	14.8437	kane1243	Saharan	GIVE	ndṣíski nírō	n ɖʐ i s k i + n i r oː
Kanembu	13.8749	14.8437	kane1243	Saharan	YESTERDAY	bísga	b i s g a
Kanembu	13.8749	14.8437	kane1243	Saharan	ONE	lásga	l a s g a
Kanembu	13.8749	14.8437	kane1243	Saharan	HAIR	kúndalī	k u n d a l iː
Kanembu	13.8749	14.8437	kane1243	Saharan	NOSE	kè́nza	k e n z a
Kanembu	13.8749	14.8437	kane1243	Saharan	EYE	dṣim	ɖʐ i m
Kanembu	13.8749	14.8437	kane1243	Saharan	EAR	tsúmō	t s u m oː
Kanembu	13.8749	14.8437	kane1243	Saharan	MOUTH	kè́dṣī	k e ɖʐ iː
Kanembu	13.8749	14.8437	kane1243	Saharan	TOOTH	tè́mī	t e m iː
